ID	root2tip_variance	tree_legnth	spTr_bipartition	sap	Ixonanthes	Galearia	Drypetes	Euphorb	ER	outgroup	total
2558.inclade1.ortho1.tre	0.038352	5.26645	0.268292683	3	0	0	1	2	2	1	9
2617.inclade1.ortho1.tre	0.040551	7.00407	0.536585366	3	0	0	1	2	2	1	9
2626.inclade1.ortho1.tre	0.00622804	3.35399	0.170731707	2	0	0	1	2	2	1	8
2646.inclade1.ortho1.tre	0.0145487	4.17205	0.219512195	4	0	0	1	2	2	1	10
2666.inclade1.ortho1.tre	0.0172498	4.12972	0.317073171	4	0	0	1	2	2	1	10
2669.inclade1.ortho1.tre	0.010185	3.7486	0.463414634	3	0	0	1	2	2	1	9
275.inclade1.ortho1.tre	0.00366148	3.00044	0.170731707	3	0	0	1	2	2	1	9
2751.inclade1.ortho1.tre	0.00347987	2.81649	0.243902439	4	0	0	1	2	2	1	10
276.inclade1.ortho1.tre	0.0161829	4.77133	0.268292683	4	0	0	1	2	2	1	10
2773.inclade1.ortho1.tre	0.00646233	3.59883	0.195121951	3	0	0	1	2	2	1	9
281.inclade1.ortho1.tre	0.00690624	3.8629	0.268292683	3	0	0	1	2	2	1	9
285.inclade1.ortho1.tre	0.0099449	3.90749	0.170731707	2	0	0	1	2	2	1	8
2852.inclade1.ortho1.tre	0.0442532	4.68887	0.365853659	4	0	0	1	2	2	1	10
286.inclade1.ortho1.tre	0.00659116	2.97465	0.195121951	3	0	0	1	2	2	1	9
287.inclade1.ortho1.tre	0.00466361	2.97667	0.268292683	4	0	0	1	2	2	1	10
2914.inclade1.ortho1.tre	0.0239524	7.03022	0.341463415	4	0	0	1	2	2	1	10
2981.inclade1.ortho1.tre	0.0265295	5.50429	0.219512195	3	0	0	1	2	2	1	9
299.inclade1.ortho1.tre	0.0171369	4.51349	0.292682927	3	0	0	1	2	2	1	9
3046.inclade1.ortho1.tre	0.00550328	2.78073	0.243902439	4	0	0	1	2	2	1	10
3056.inclade1.ortho1.tre	0.00679403	2.87806	0.146341463	4	0	0	1	2	2	1	10
3058.inclade1.ortho1.tre	0.0117163	3.86843	0.243902439	4	0	0	1	2	2	1	10
3060.inclade1.ortho1.tre	0.00567709	2.93912	0.146341463	4	0	0	1	2	2	1	10
3078.inclade1.ortho1.tre	0.0147118	4.44554	0.243902439	4	0	0	1	2	2	1	10
3081.inclade1.ortho1.tre	0.00569769	3.64694	0.195121951	4	0	0	1	2	2	1	10
3085.inclade1.ortho1.tre	0.0515164	3.66145	0.195121951	2	0	0	1	2	2	1	8
314.inclade1.ortho1.tre	0.0253367	4.56233	0.219512195	3	0	0	1	2	2	1	9
319.inclade1.ortho1.tre	0.00538246	3.15289	0.146341463	2	0	0	1	2	2	1	8
36.inclade1.ortho1.tre	0.0155406	3.92832	0.219512195	4	0	0	1	2	2	1	10
375.inclade1.ortho1.tre	0.00350632	2.34405	0.243902439	4	0	0	1	2	2	1	10
381.inclade1.ortho1.tre	0.0122018	4.86475	0.195121951	4	0	0	1	2	2	1	10
384.inclade1.ortho1.tre	0.0111902	4.12728	0.195121951	1	0	0	1	2	2	1	7
385.inclade1.ortho1.tre	0.0043645	3.16147	0.195121951	2	0	0	1	2	2	1	8
389.inclade1.ortho1.tre	0.00527787	3.33925	0.219512195	2	0	0	1	2	2	1	8
393.inclade1.ortho1.tre	0.0134627	4.03299	0.292682927	4	0	0	1	2	2	1	10
394.inclade1.ortho1.tre	0.00856748	3.53676	0.268292683	4	0	0	1	2	2	1	10
399.inclade1.ortho1.tre	0.0249854	5.34672	0.292682927	4	0	0	1	2	2	1	10
40.inclade1.ortho1.tre	0.00815298	3.7964	0.12195122	2	0	0	1	2	2	1	8
407.inclade1.ortho1.tre	0.0260439	5.16151	0.146341463	3	0	0	1	2	2	1	9
41.inclade1.ortho1.tre	0.0247249	4.65118	0.195121951	3	0	0	1	2	2	1	9
410.inclade1.ortho1.tre	0.0105113	3.89291	0.146341463	3	0	0	1	2	2	1	9
411.inclade1.ortho1.tre	0.0274688	6.02802	0.292682927	4	0	0	1	2	2	1	10
414.inclade1.ortho1.tre	0.0418204	4.46448	0.268292683	4	0	0	1	2	2	1	10
416.inclade1.ortho1.tre	0.0138522	4.78445	0.341463415	4	0	0	1	2	2	1	10
42.inclade1.ortho1.tre	0.0572017	5.71181	0.146341463	3	0	0	1	2	2	1	9
424.inclade1.ortho1.tre	0.00719084	3.91584	0.292682927	4	0	0	1	2	2	1	10
427.inclade1.ortho1.tre	0.0268489	6.8857	0.195121951	3	0	0	1	2	2	1	9
430.inclade1.ortho1.tre	0.042384	5.58495	0.219512195	4	0	0	1	2	2	1	10
441.inclade1.ortho1.tre	0.0151014	4.46474	0.195121951	4	0	0	1	2	2	1	10
445.inclade1.ortho1.tre	0.0185673	5.00683	0.317073171	4	0	0	1	2	2	1	10
448.inclade1.ortho1.tre	0.0265643	5.51849	0.243902439	4	0	0	1	2	2	1	10
451.inclade1.ortho1.tre	0.00770441	3.70971	0.219512195	4	0	0	1	2	2	1	10
453.inclade1.ortho1.tre	0.0230483	4.1274	0.243902439	2	0	0	1	2	2	1	8
458.inclade1.ortho1.tre	0.0414535	3.24264	0.097560976	3	0	0	1	2	2	1	9
459.inclade1.ortho1.tre	0.00555926	3.47209	0.219512195	1	0	0	1	2	2	1	7
46.inclade1.ortho1.tre	0.0266259	5.755	0.195121951	4	0	0	1	2	2	1	10
463.inclade1.ortho1.tre	0.00959566	3.8191	0.317073171	4	0	0	1	2	2	1	10
465.inclade1.ortho1.tre	0.0165711	4.31949	0.292682927	4	0	0	1	2	2	1	10
469.inclade1.ortho1.tre	0.0232837	4.34721	0.317073171	4	0	0	1	2	2	1	10
48.inclade1.ortho1.tre	0.00694167	3.72573	0.195121951	2	0	0	1	2	2	1	8
483.inclade1.ortho1.tre	0.669505	6.92464	0.170731707	3	0	0	1	2	2	1	9
487.inclade1.ortho1.tre	0.00977217	4.35238	0.219512195	4	0	0	1	2	2	1	10
490.inclade1.ortho1.tre	0.0114007	3.64011	0.219512195	3	0	0	1	2	2	1	9
502.inclade1.ortho1.tre	0.03408	5.02376	0.195121951	4	0	0	1	2	2	1	10
506.inclade1.ortho1.tre	0.00633369	2.81004	0.292682927	4	0	0	1	2	2	1	10
507.inclade1.ortho1.tre	0.0424961	3.79345	0.195121951	4	0	0	1	2	2	1	10
509.inclade1.ortho1.tre	0.0307922	4.57584	0.243902439	4	0	0	1	2	2	1	10
516.inclade1.ortho1.tre	0.00737773	3.03275	0.219512195	2	0	0	1	2	2	1	8
521.inclade1.ortho1.tre	0.0170758	3.89222	0.12195122	4	0	0	1	2	2	1	10
522.inclade1.ortho1.tre	0.016672	5.46535	0.243902439	1	0	0	1	2	2	1	7
531.inclade1.ortho1.tre	0.0133012	3.76285	0.243902439	4	0	0	1	2	2	1	10
532.inclade1.ortho1.tre	0.0088437	3.31669	0.243902439	4	0	0	1	2	2	1	10
535.inclade1.ortho1.tre	0.0248993	5.34687	0.219512195	4	0	0	1	2	2	1	10
536.inclade1.ortho1.tre	0.0171163	4.12035	0.195121951	4	0	0	1	2	2	1	10
540.inclade1.ortho1.tre	0.0445361	5.15965	0.219512195	4	0	0	1	2	2	1	10
545.inclade1.ortho1.tre	0.0203177	5.28407	0.317073171	4	0	0	1	2	2	1	10
561.inclade1.ortho1.tre	0.0190851	5.27308	0.243902439	4	0	0	1	2	2	1	10
569.inclade1.ortho1.tre	0.0100129	4.20233	0.170731707	3	0	0	1	2	2	1	9
596.inclade1.ortho1.tre	0.0200066	5.55538	0.219512195	4	0	0	1	2	2	1	10
598.inclade1.ortho1.tre	0.0106694	4.47205	0.195121951	1	0	0	1	2	2	1	7
599.inclade1.ortho1.tre	0.0166868	4.08815	0.219512195	2	0	0	1	2	2	1	8
600.inclade1.ortho1.tre	0.0214573	4.83999	0.268292683	4	0	0	1	2	2	1	10
601.inclade1.ortho1.tre	0.00822219	4.18388	0.292682927	4	0	0	1	2	2	1	10
611.inclade1.ortho1.tre	0.0330613	4.57207	0.317073171	4	0	0	1	2	2	1	10
620.inclade1.ortho1.tre	0.00911852	5.94225	0.170731707	2	0	0	1	2	2	1	8
624.inclade1.ortho1.tre	0.0268306	5.09924	0.243902439	4	0	0	1	2	2	1	10
647.inclade1.ortho1.tre	0.0138866	4.47054	0.170731707	4	0	0	1	2	2	1	10
652.inclade1.ortho1.tre	0.00673122	3.36831	0.243902439	3	0	0	1	2	2	1	9
667.inclade1.ortho1.tre	0.0322507	5.07996	0.243902439	4	0	0	1	2	2	1	10
668.inclade1.ortho1.tre	0.0085779	3.37981	0.243902439	3	0	0	1	2	2	1	9
673.inclade1.ortho1.tre	0.0052881	2.91957	0.317073171	4	0	0	1	2	2	1	10
676.inclade1.ortho1.tre	0.00643441	3.40503	0.170731707	2	0	0	1	2	2	1	8
679.inclade1.ortho1.tre	0.0153257	4.0962	0.243902439	4	0	0	1	2	2	1	10
686.inclade1.ortho1.tre	0.00681307	4.43927	0.219512195	1	0	0	1	2	2	1	7
691.inclade1.ortho1.tre	0.00923767	4.38137	0.292682927	4	0	0	1	2	2	1	10
705.inclade1.ortho1.tre	0.0164283	4.17214	0.268292683	3	0	0	1	2	2	1	9
706.inclade1.ortho1.tre	0.023688	4.24866	0.243902439	3	0	0	1	2	2	1	9
710.inclade1.ortho1.tre	0.0138302	2.89335	0.219512195	3	0	0	1	2	2	1	9
717.inclade1.ortho1.tre	0.00755208	4.76125	0.317073171	4	0	0	1	2	2	1	10
720.inclade1.ortho1.tre	0.0166073	3.57927	0.268292683	3	0	0	1	2	2	1	9
732.inclade1.ortho1.tre	0.0250287	5.04907	0.292682927	3	0	0	1	2	2	1	9
735.inclade1.ortho1.tre	0.0204183	5.78989	0.317073171	3	0	0	1	2	2	1	9
743.inclade1.ortho1.tre	0.00761324	4.12102	0.268292683	4	0	0	1	2	2	1	10
770.inclade1.ortho1.tre	0.0133503	5.70163	0.243902439	4	0	0	1	2	2	1	10
782.inclade1.ortho1.tre	0.00413565	2.79341	0.146341463	2	0	0	1	2	2	1	8
807.inclade1.ortho1.tre	0.0112541	4.74352	0.268292683	1	0	0	1	2	2	1	7
813.inclade1.ortho1.tre	0.0205805	5.16084	0.195121951	4	0	0	1	2	2	1	10
821.inclade1.ortho1.tre	0.00497021	3.57044	0.268292683	4	0	0	1	2	2	1	10
828.inclade1.ortho1.tre	0.00837152	4.11934	0.292682927	4	0	0	1	2	2	1	10
831.inclade1.ortho1.tre	0.00772814	3.65964	0.097560976	4	0	0	1	2	2	1	10
833.inclade1.ortho1.tre	0.00990691	3.92243	0.317073171	4	0	0	1	2	2	1	10
837.inclade1.ortho1.tre	0.0182722	4.03779	0.268292683	4	0	0	1	2	2	1	10
847.inclade1.ortho1.tre	0.0108185	4.13163	0.219512195	2	0	0	1	2	2	1	8
848.inclade1.ortho1.tre	0.0398294	4.59224	0.243902439	4	0	0	1	2	2	1	10
85.inclade1.ortho1.tre	0.00766671	3.08728	0.195121951	2	0	0	1	2	2	1	8
854.inclade1.ortho1.tre	0.0108657	5.08225	0.292682927	4	0	0	1	2	2	1	10
855.inclade1.ortho1.tre	0.00326074	3.61178	0.195121951	4	0	0	1	2	2	1	10
858.inclade1.ortho1.tre	0.0294012	4.91678	0.317073171	4	0	0	1	2	2	1	10
866.inclade1.ortho1.tre	0.00573429	3.50738	0.243902439	4	0	0	1	2	2	1	10
877.inclade1.ortho1.tre	0.0151589	3.75966	0.268292683	4	0	0	1	2	2	1	10
881.inclade1.ortho1.tre	0.0347702	5.29933	0.219512195	1	0	0	1	2	2	1	7
882.inclade1.ortho1.tre	0.00644767	3.29606	0.292682927	3	0	0	1	2	2	1	9
885.inclade1.ortho1.tre	0.0111353	3.29518	0.243902439	4	0	0	1	2	2	1	10
887.inclade1.ortho1.tre	0.0124759	3.8177	0.243902439	4	0	0	1	2	2	1	10
899.inclade1.ortho1.tre	0.012062	5.42911	0.292682927	3	0	0	1	2	2	1	9
9.inclade1.ortho1.tre	0.0232072	5.63343	0.170731707	4	0	0	1	2	2	1	10
910.inclade1.ortho1.tre	0.0177739	5.75458	0.170731707	3	0	0	1	2	2	1	9
924.inclade1.ortho1.tre	0.00992658	3.1755	0.170731707	3	0	0	1	2	2	1	9
925.inclade1.ortho1.tre	0.0205103	4.43974	0.268292683	4	0	0	1	2	2	1	10
929.inclade1.ortho1.tre	0.0078113	5.83501	0.243902439	2	0	0	1	2	2	1	8
93.inclade1.ortho1.tre	0.0110312	4.19843	0.195121951	4	0	0	1	2	2	1	10
951.inclade1.ortho1.tre	0.0145488	4.11279	0.170731707	2	0	0	1	2	2	1	8
953.inclade1.ortho1.tre	0.00911569	3.91677	0.195121951	3	0	0	1	2	2	1	9
96.inclade1.ortho1.tre	0.0239688	3.97417	0.097560976	2	0	0	1	2	2	1	8
968.inclade1.ortho1.tre	1.88664	10.5237	0.170731707	3	0	0	1	2	2	1	9
974.inclade1.ortho1.tre	0.00939767	5.20765	0.268292683	3	0	0	1	2	2	1	9
977.inclade1.ortho1.tre	0.0313451	5.76833	0.219512195	2	0	0	1	2	2	1	8
1000.inclade1.ortho1.tre	0.0118453	3.4564	0.170731707	3	0	0	1	2	2	2	10
1009.inclade1.ortho1.tre	0.0062748	3.84528	0.170731707	3	0	0	1	2	2	2	10
1028.inclade1.ortho1.tre	0.0282977	5.80145	0.268292683	2	0	0	1	2	2	2	9
1033.inclade1.ortho1.tre	0.0244384	4.88568	0.170731707	3	0	0	1	2	2	2	10
1036.inclade1.ortho1.tre	0.0362823	4.44285	0.195121951	2	0	0	1	2	2	2	9
1065.inclade1.ortho1.tre	0.0263348	6.18746	0.365853659	4	0	0	1	2	2	2	11
1068.inclade1.ortho1.tre	0.00624657	3.86988	0.243902439	1	0	0	1	2	2	2	8
1069.inclade1.ortho1.tre	0.0183861	4.49241	0.219512195	4	0	0	1	2	2	2	11
1073.inclade1.ortho1.tre	0.0354464	5.91764	0.341463415	4	0	0	1	2	2	2	11
1076.inclade1.ortho1.tre	0.0329518	5.7761	0.292682927	4	0	0	1	2	2	2	11
1077.inclade1.ortho1.tre	0.0097139	3.30734	0.268292683	4	0	0	1	2	2	2	11
1082.inclade1.ortho1.tre	0.0315618	5.41156	0.195121951	4	0	0	1	2	2	2	11
1087.inclade1.ortho1.tre	0.0167294	5.1906	0.243902439	4	0	0	1	2	2	2	11
1091.inclade1.ortho1.tre	0.00960608	4.61649	0.195121951	2	0	0	1	2	2	2	9
1097.inclade1.ortho1.tre	0.0391411	5.01851	0.268292683	4	0	0	1	2	2	2	11
1106.inclade1.ortho1.tre	0.0164396	5.38256	0.170731707	2	0	0	1	2	2	2	9
1107.inclade1.ortho1.tre	0.0102044	5.17219	0.317073171	4	0	0	1	2	2	2	11
1109.inclade1.ortho1.tre	0.0148634	6.07385	0.195121951	3	0	0	1	2	2	2	10
1110.inclade1.ortho1.tre	0.031781	5.37863	0.146341463	4	0	0	1	2	2	2	11
1117.inclade1.ortho1.tre	0.0207605	6.36609	0.268292683	2	0	0	1	2	2	2	9
1124.inclade1.ortho1.tre	0.00647963	3.09563	0.243902439	3	0	0	1	2	2	2	10
1133.inclade1.ortho1.tre	0.0186255	4.4595	0.341463415	4	0	0	1	2	2	2	11
1136.inclade1.ortho1.tre	0.0150886	4.2155	0.268292683	4	0	0	1	2	2	2	11
1151.inclade1.ortho1.tre	0.0117723	4.12325	0.268292683	4	0	0	1	2	2	2	11
1159.inclade1.ortho1.tre	0.00214165	2.98653	0.243902439	2	0	0	1	2	2	2	9
1162.inclade1.ortho1.tre	0.00956178	4.23133	0.243902439	4	0	0	1	2	2	2	11
1167.inclade1.ortho1.tre	0.00399343	3.53979	0.243902439	4	0	0	1	2	2	2	11
118.inclade1.ortho1.tre	0.00224719	1.9013	0.317073171	4	0	0	1	2	2	2	11
1182.inclade1.ortho1.tre	0.0916938	5.53608	0.268292683	4	0	0	1	2	2	2	11
1197.inclade1.ortho1.tre	0.0193608	5.38666	0.243902439	1	0	0	1	2	2	2	8
1213.inclade1.ortho1.tre	0.00989118	5.39941	0.317073171	2	0	0	1	2	2	2	9
1226.inclade1.ortho1.tre	0.0185524	7.19854	0.317073171	3	0	0	1	2	2	2	10
1242.inclade1.ortho1.tre	0.00711447	3.13767	0.268292683	4	0	0	1	2	2	2	11
1246.inclade1.ortho1.tre	0.0118406	4.93816	0.268292683	2	0	0	1	2	2	2	9
1247.inclade1.ortho1.tre	0.0467343	5.17251	0.146341463	4	0	0	1	2	2	2	11
1249.inclade1.ortho1.tre	0.0125708	3.11119	0.146341463	4	0	0	1	2	2	2	11
1258.inclade1.ortho1.tre	0.00622802	3.39676	0.219512195	4	0	0	1	2	2	2	11
1259.inclade1.ortho1.tre	0.0172853	3.53157	0.170731707	4	0	0	1	2	2	2	11
1260.inclade1.ortho1.tre	0.00566581	4.15433	0.292682927	4	0	0	1	2	2	2	11
1262.inclade1.ortho1.tre	0.0237123	4.67934	0.317073171	3	0	0	1	2	2	2	10
1269.inclade1.ortho1.tre	0.0412478	5.3191	0.268292683	3	0	0	1	2	2	2	10
1271.inclade1.ortho1.tre	0.00491614	2.18472	0.292682927	3	0	0	1	2	2	2	10
1300.inclade1.ortho1.tre	0.0105906	3.64868	0.268292683	4	0	0	1	2	2	2	11
1326.inclade1.ortho1.tre	0.0169586	4.56098	0.12195122	4	0	0	1	2	2	2	11
1344.inclade1.ortho1.tre	0.0100167	2.46477	0.365853659	4	0	0	1	2	2	2	11
1345.inclade1.ortho1.tre	0.0123414	5.68896	0.414634146	4	0	0	1	2	2	2	11
1358.inclade1.ortho1.tre	0.0127983	3.3139	0.243902439	4	0	0	1	2	2	2	11
1365.inclade1.ortho1.tre	0.0210869	5.42042	0.365853659	2	0	0	1	2	2	2	9
1380.inclade1.ortho1.tre	0.0126068	3.81319	0.219512195	4	0	0	1	2	2	2	11
1381.inclade1.ortho1.tre	0.0195603	4.61174	0.195121951	4	0	0	1	2	2	2	11
1384.inclade1.ortho1.tre	0.00879899	6.28179	0.268292683	4	0	0	1	2	2	2	11
1386.inclade1.ortho1.tre	0.0849213	6.55314	0.243902439	4	0	0	1	2	2	2	11
1390.inclade1.ortho1.tre	0.00614405	3.42166	0.243902439	3	0	0	1	2	2	2	10
1399.inclade1.ortho1.tre	0.0240323	4.86128	0.195121951	4	0	0	1	2	2	2	11
1400.inclade1.ortho1.tre	0.0178238	5.25863	0.195121951	3	0	0	1	2	2	2	10
1402.inclade1.ortho1.tre	0.010473	3.16486	0.219512195	3	0	0	1	2	2	2	10
1407.inclade1.ortho1.tre	0.0156834	5.54041	0.195121951	2	0	0	1	2	2	2	9
1410.inclade1.ortho1.tre	0.0184375	4.20947	0.317073171	4	0	0	1	2	2	2	11
1421.inclade1.ortho1.tre	0.0131676	5.47266	0.170731707	4	0	0	1	2	2	2	11
1432.inclade1.ortho1.tre	0.00875778	3.81	0.219512195	3	0	0	1	2	2	2	10
1441.inclade1.ortho1.tre	0.0112623	4.62767	0.243902439	2	0	0	1	2	2	2	9
1442.inclade1.ortho1.tre	0.0116123	4.56702	0.341463415	4	0	0	1	2	2	2	11
1443.inclade1.ortho1.tre	0.00704321	3.88296	0.317073171	4	0	0	1	2	2	2	11
1458.inclade1.ortho1.tre	0.00887389	3.78558	0.317073171	3	0	0	1	2	2	2	10
1471.inclade1.ortho1.tre	0.00670045	2.89451	0.292682927	3	0	0	1	2	2	2	10
1481.inclade1.ortho1.tre	0.00798035	4.086	0.243902439	3	0	0	1	2	2	2	10
1488.inclade1.ortho1.tre	0.0298567	5.97877	0.390243902	4	0	0	1	2	2	2	11
1506.inclade1.ortho1.tre	0.0080373	4.03107	0.268292683	3	0	0	1	2	2	2	10
1513.inclade1.ortho1.tre	0.0478381	4.80362	0.268292683	4	0	0	1	2	2	2	11
1516.inclade1.ortho1.tre	0.0253283	5.91315	0.317073171	3	0	0	1	2	2	2	10
1520.inclade1.ortho1.tre	0.0252911	4.86174	0.292682927	4	0	0	1	2	2	2	11
1573.inclade1.ortho1.tre	0.00862449	3.08925	0.243902439	3	0	0	1	2	2	2	10
1580.inclade1.ortho1.tre	0.0116324	4.14114	0.243902439	4	0	0	1	2	2	2	11
1594.inclade1.ortho1.tre	1.20785	7.53135	0.243902439	1	0	0	1	2	2	2	8
1613.inclade1.ortho1.tre	0.0383233	5.82385	0.317073171	4	0	0	1	2	2	2	11
1619.inclade1.ortho1.tre	0.0118044	3.57413	0.268292683	4	0	0	1	2	2	2	11
1620.inclade1.ortho1.tre	0.0173144	5.39253	0.268292683	3	0	0	1	2	2	2	10
1625.inclade1.ortho1.tre	0.0327789	5.56942	0.365853659	4	0	0	1	2	2	2	11
1626.inclade1.ortho1.tre	0.00625011	3.61372	0.292682927	2	0	0	1	2	2	2	9
1627.inclade1.ortho1.tre	0.0216676	5.42613	0.219512195	2	0	0	1	2	2	2	9
1640.inclade1.ortho1.tre	0.058524	7.44719	0.292682927	4	0	0	1	2	2	2	11
1642.inclade1.ortho1.tre	0.0183202	5.42301	0.341463415	4	0	0	1	2	2	2	11
1645.inclade1.ortho1.tre	0.0242402	4.93203	0.219512195	2	0	0	1	2	2	2	9
1652.inclade1.ortho1.tre	0.00954913	3.93395	0.365853659	4	0	0	1	2	2	2	11
1658.inclade1.ortho1.tre	0.046047	5.57633	0.268292683	3	0	0	1	2	2	2	10
1661.inclade1.ortho1.tre	0.0434108	6.00703	0.317073171	3	0	0	1	2	2	2	10
1665.inclade1.ortho1.tre	0.014516	5.28114	0.219512195	3	0	0	1	2	2	2	10
1666.inclade1.ortho1.tre	0.0618125	4.84637	0.317073171	4	0	0	1	2	2	2	11
1667.inclade1.ortho1.tre	0.00994946	4.46166	0.292682927	4	0	0	1	2	2	2	11
1669.inclade1.ortho1.tre	0.963459	8.74225	0.195121951	4	0	0	1	2	2	2	11
1682.inclade1.ortho1.tre	0.0272437	5.49461	0.390243902	3	0	0	1	2	2	2	10
1686.inclade1.ortho1.tre	0.014986	5.33684	0.170731707	4	0	0	1	2	2	2	11
1687.inclade1.ortho1.tre	0.039183	3.68212	0.219512195	1	0	0	1	2	2	2	8
1688.inclade1.ortho1.tre	0.506228	8.00053	0.390243902	4	0	0	1	2	2	2	11
1694.inclade1.ortho1.tre	0.0143764	4.32623	0.292682927	3	0	0	1	2	2	2	10
1701.inclade1.ortho1.tre	0.00726699	3.75408	0.390243902	4	0	0	1	2	2	2	11
1704.inclade1.ortho1.tre	0.0217255	4.57465	0.317073171	3	0	0	1	2	2	2	10
171.inclade1.ortho1.tre	0.0248642	4.5238	0.219512195	4	0	0	1	2	2	2	11
1718.inclade1.ortho1.tre	0.00486127	3.06919	0.341463415	3	0	0	1	2	2	2	10
1738.inclade1.ortho1.tre	0.0312953	4.60973	0.365853659	4	0	0	1	2	2	2	11
1741.inclade1.ortho1.tre	0.0338323	5.72766	0.292682927	4	0	0	1	2	2	2	11
1752.inclade1.ortho1.tre	0.0554463	3.92901	0.365853659	4	0	0	1	2	2	2	11
1755.inclade1.ortho1.tre	0.0125083	4.49455	0.268292683	1	0	0	1	2	2	2	8
1758.inclade1.ortho1.tre	0.0140017	4.05835	0.170731707	1	0	0	1	2	2	2	8
1760.inclade1.ortho1.tre	0.010369	3.60145	0.292682927	3	0	0	1	2	2	2	10
1761.inclade1.ortho1.tre	0.00388602	3.12626	0.219512195	1	0	0	1	2	2	2	8
1771.inclade1.ortho1.tre	0.0368496	5.96713	0.463414634	3	0	0	1	2	2	2	10
1773.inclade1.ortho1.tre	0.0294038	4.03863	0.219512195	2	0	0	1	2	2	2	9
1810.inclade1.ortho1.tre	0.0103485	3.64838	0.341463415	3	0	0	1	2	2	2	10
1818.inclade1.ortho1.tre	0.0173979	3.89534	0.341463415	4	0	0	1	2	2	2	11
1823.inclade1.ortho1.tre	0.014093	3.60401	0.146341463	3	0	0	1	2	2	2	10
1834.inclade1.ortho1.tre	0.0121979	4.55959	0.317073171	4	0	0	1	2	2	2	11
1840.inclade1.ortho1.tre	0.0220049	5.94309	0.292682927	4	0	0	1	2	2	2	11
1844.inclade1.ortho1.tre	0.0172338	3.9307	0.243902439	4	0	0	1	2	2	2	11
1848.inclade1.ortho1.tre	0.0202277	4.68178	0.365853659	3	0	0	1	2	2	2	10
1859.inclade1.ortho1.tre	0.0419559	3.90038	0.219512195	4	0	0	1	2	2	2	11
1863.inclade1.ortho1.tre	0.0167115	4.04716	0.341463415	4	0	0	1	2	2	2	11
1865.inclade1.ortho1.tre	0.017754	4.15369	0.219512195	3	0	0	1	2	2	2	10
1872.inclade1.ortho1.tre	0.0338459	4.1838	0.219512195	4	0	0	1	2	2	2	11
1874.inclade1.ortho1.tre	0.0687823	5.74353	0.317073171	4	0	0	1	2	2	2	11
1886.inclade1.ortho1.tre	0.0207949	6.08526	0.292682927	4	0	0	1	2	2	2	11
1892.inclade1.ortho1.tre	0.0244001	5.66153	0.317073171	4	0	0	1	2	2	2	11
190.inclade1.ortho1.tre	0.0132802	3.33551	0.243902439	4	0	0	1	2	2	2	11
1904.inclade1.ortho1.tre	0.0169249	5.0265	0.268292683	3	0	0	1	2	2	2	10
191.inclade1.ortho1.tre	0.00588094	3.91103	0.146341463	4	0	0	1	2	2	2	11
1912.inclade1.ortho1.tre	0.012394	3.73503	0.414634146	4	0	0	1	2	2	2	11
1913.inclade1.ortho1.tre	0.0326681	3.86586	0.292682927	1	0	0	1	2	2	2	8
1916.inclade1.ortho1.tre	0.00937405	4.68023	0.317073171	2	0	0	1	2	2	2	9
1925.inclade1.ortho1.tre	0.0128768	3.39619	0.365853659	4	0	0	1	2	2	2	11
1931.inclade1.ortho1.tre	0.0141128	6.40851	0.195121951	2	0	0	1	2	2	2	9
1936.inclade1.ortho1.tre	0.00946665	5.00367	0.365853659	4	0	0	1	2	2	2	11
1948.inclade1.ortho1.tre	0.00544663	5.37616	0.268292683	2	0	0	1	2	2	2	9
1949.inclade1.ortho1.tre	0.00474886	3.79627	0.341463415	1	0	0	1	2	2	2	8
1950.inclade1.ortho1.tre	0.00988534	5.22202	0.341463415	4	0	0	1	2	2	2	11
1961.inclade1.ortho1.tre	0.0146234	6.01005	0.268292683	3	0	0	1	2	2	2	10
1962.inclade1.ortho1.tre	1.4754	12.1013	0.292682927	4	0	0	1	2	2	2	11
1968.inclade1.ortho1.tre	0.0145209	4.73198	0.243902439	4	0	0	1	2	2	2	11
1970.inclade1.ortho1.tre	0.00350423	3.43417	0.268292683	3	0	0	1	2	2	2	10
1983.inclade1.ortho1.tre	0.00719826	4.40493	0.292682927	4	0	0	1	2	2	2	11
1986.inclade1.ortho1.tre	0.0154974	4.8802	0.341463415	4	0	0	1	2	2	2	11
1987.inclade1.ortho1.tre	0.0194014	4.02533	0.292682927	4	0	0	1	2	2	2	11
199.inclade1.ortho1.tre	0.00874959	3.81857	0.268292683	2	0	0	1	2	2	2	9
1993.inclade1.ortho1.tre	0.0219025	4.34292	0.414634146	4	0	0	1	2	2	2	11
2004.inclade1.ortho1.tre	0.0342378	6.79601	0.268292683	4	0	0	1	2	2	2	11
2005.inclade1.ortho1.tre	0.102123	6.63665	0.268292683	4	0	0	1	2	2	2	11
2021.inclade1.ortho1.tre	0.0337742	6.20672	0.317073171	4	0	0	1	2	2	2	11
2024.inclade1.ortho1.tre	0.0135588	4.6101	0.365853659	4	0	0	1	2	2	2	11
2026.inclade1.ortho1.tre	0.0145363	3.20181	0.146341463	2	0	0	1	2	2	2	9
2030.inclade1.ortho1.tre	0.0185442	6.59286	0.463414634	4	0	0	1	2	2	2	11
2034.inclade1.ortho1.tre	0.0233649	3.76929	0.317073171	3	0	0	1	2	2	2	10
2035.inclade1.ortho1.tre	0.0122015	4.53358	0.341463415	4	0	0	1	2	2	2	11
